5; 1; 20; 
4,98992; 1,01171; 20,694; 
4,97985; 1,0217; 21,367; 
4,96979; 1,03163; 22,0198; 
4,95974; 1,0415; 22,6533; 
4,9497; 1,05131; 23,2682; 
4,93967; 1,06106; 23,8653; 
4,92965; 1,07076; 24,4452; 
4,91964; 1,0804; 25,0087; 
4,90964; 1,08998; 25,5564; 
4,89965; 1,0995; 26,0887; 
4,88967; 1,10897; 26,6065; 
4,8797; 1,11839; 27,1101; 
4,86975; 1,12775; 27,6001; 
4,8598; 1,13706; 28,0769; 
4,84986; 1,14631; 28,5412; 
4,83993; 1,15551; 28,9932; 
4,83001; 1,16466; 29,4334; 
4,8201; 1,17375; 29,8623; 
4,81021; 1,1828; 30,2802; 
4,80032; 1,19179; 30,6876; 
4,79044; 1,20073; 31,0846; 
4,78058; 1,20962; 31,4718; 
4,77072; 1,21845; 31,8494; 
4,76087; 1,22724; 32,2178; 
4,75104; 1,23598; 32,5772; 
4,74121; 1,24467; 32,9279; 
4,73139; 1,25331; 33,2702; 
4,72159; 1,2619; 33,6044; 
4,71179; 1,27045; 33,9307; 
4,70201; 1,27894; 34,2493; 
4,69223; 1,28739; 34,5606; 
4,68246; 1,29579; 34,8647; 
4,67271; 1,30414; 35,1618; 
4,66296; 1,31245; 35,4522; 
4,65323; 1,32071; 35,7361; 
4,64351; 1,32893; 36,0135; 
4,63379; 1,33709; 36,2848; 
4,62409; 1,34522; 36,5501; 
4,61439; 1,3533; 36,8096; 
4,60471; 1,36133; 37,0634; 
4,59503; 1,36932; 37,3117; 
4,58537; 1,37726; 37,5546; 
4,57572; 1,38516; 37,7924; 
4,56607; 1,39302; 38,0251; 
4,55644; 1,40084; 38,2529; 
4,54682; 1,40861; 38,4758; 
4,53721; 1,41633; 38,6942; 
4,5276; 1,42402; 38,908; 
4,51801; 1,43166; 39,1173; 
4,50843; 1,43926; 39,3224; 
4,49886; 1,44682; 39,5233; 
4,48929; 1,45434; 39,7201; 
4,47974; 1,46182; 39,913; 
4,4702; 1,46925; 40,1019; 
4,46067; 1,47665; 40,2871; 
4,45115; 1,484; 40,4686; 
4,44164; 1,49132; 40,6465; 
4,43214; 1,49859; 40,8209; 
4,42265; 1,50582; 40,9919; 
4,41317; 1,51302; 41,1596; 
4,4037; 1,52017; 41,324; 
4,39424; 1,52729; 41,4852; 
4,38479; 1,53437; 41,6433; 
4,37535; 1,54141; 41,7984; 
4,36592; 1,54841; 41,9506; 
4,3565; 1,55537; 42,0998; 
4,34709; 1,56229; 42,2463; 
4,33769; 1,56918; 42,39; 
4,3283; 1,57603; 42,531; 
4,31892; 1,58284; 42,6693; 
4,30955; 1,58961; 42,8051; 
4,30019; 1,59635; 42,9384; 
4,29085; 1,60305; 43,0693; 
4,28151; 1,60971; 43,1977; 
4,27218; 1,61634; 43,3238; 
4,26286; 1,62293; 43,4476; 
4,25355; 1,62949; 43,5691; 
4,24426; 1,63601; 43,6884; 
4,23497; 1,64249; 43,8056; 
4,22569; 1,64894; 43,9207; 
4,21643; 1,65535; 44,0337; 
4,20717; 1,66173; 44,1447; 
4,19792; 1,66807; 44,2537; 
4,18869; 1,67438; 44,3608; 
4,17946; 1,68066; 44,466; 
4,17024; 1,6869; 44,5693; 
4,16104; 1,6931; 44,6708; 
4,15184; 1,69928; 44,7706; 
4,14266; 1,70541; 44,8685; 
4,13348; 1,71152; 44,9648; 
4,12432; 1,71759; 45,0594; 
4,11516; 1,72363; 45,1524; 
4,10602; 1,72963; 45,2437; 
4,09688; 1,7356; 45,3335; 
4,08776; 1,74154; 45,4217; 
4,07864; 1,74745; 45,5084; 
4,06954; 1,75332; 45,5936; 
4,06045; 1,75916; 45,6774; 
4,05136; 1,76497; 45,7597; 
4,04229; 1,77075; 45,8406; 
4,03322; 1,7765; 45,9202; 
4,02417; 1,78221; 45,9983; 
4,01513; 1,78789; 46,0752; 
4,00609; 1,79354; 46,1507; 
3,99707; 1,79916; 46,225; 
3,98806; 1,80475; 46,298; 
3,97906; 1,81031; 46,3698; 
3,97007; 1,81584; 46,4404; 
3,96108; 1,82134; 46,5098; 
3,95211; 1,8268; 46,578; 
3,94315; 1,83224; 46,6451; 
3,9342; 1,83764; 46,711; 
3,92526; 1,84302; 46,7759; 
3,91633; 1,84836; 46,8397; 
3,9074; 1,85368; 46,9023; 
3,89849; 1,85897; 46,964; 
3,88959; 1,86422; 47,0246; 
3,8807; 1,86945; 47,0842; 
3,87182; 1,87465; 47,1428; 
3,86295; 1,87982; 47,2004; 
3,85409; 1,88496; 47,2571; 
3,84524; 1,89007; 47,3128; 
3,8364; 1,89515; 47,3676; 
3,82757; 1,9002; 47,4215; 
3,81875; 1,90523; 47,4744; 
3,80994; 1,91023; 47,5265; 
3,80115; 1,9152; 47,5778; 
3,79236; 1,92014; 47,6281; 
3,78358; 1,92505; 47,6777; 
3,77481; 1,92993; 47,7264; 
3,76605; 1,93479; 47,7742; 
3,7573; 1,93962; 47,8213; 
3,74857; 1,94442; 47,8676; 
3,73984; 1,9492; 47,9131; 
3,73112; 1,95395; 47,9579; 
3,72241; 1,95867; 48,0019; 
3,71372; 1,96336; 48,0452; 
3,70503; 1,96803; 48,0877; 
3,69635; 1,97267; 48,1295; 
3,68768; 1,97728; 48,1706; 
3,67903; 1,98187; 48,2111; 
3,67038; 1,98643; 48,2508; 
3,66175; 1,99096; 48,2898; 
3,65312; 1,99547; 48,3282; 
3,6445; 1,99995; 48,366; 
3,6359; 2,00441; 48,4031; 
3,6273; 2,00884; 48,4396; 
3,61872; 2,01324; 48,4754; 
3,61014; 2,01762; 48,5106; 
3,60158; 2,02197; 48,5453; 
3,59302; 2,0263; 48,5793; 
3,58448; 2,0306; 48,6127; 
3,57594; 2,03488; 48,6456; 
3,56742; 2,03913; 48,6778; 
3,5589; 2,04336; 48,7096; 
3,5504; 2,04756; 48,7407; 
3,54191; 2,05174; 48,7714; 
3,53342; 2,05589; 48,8014; 
3,52495; 2,06002; 48,831; 
3,51649; 2,06412; 48,86; 
3,50803; 2,0682; 48,8885; 
3,49959; 2,07226; 48,9165; 
3,49116; 2,07629; 48,944; 
3,48274; 2,08029; 48,971; 
3,47432; 2,08427; 48,9975; 
3,46592; 2,08823; 49,0235; 
3,45753; 2,09217; 49,0491; 
3,44915; 2,09608; 49,0742; 
3,44078; 2,09997; 49,0988; 
3,43241; 2,10383; 49,1229; 
3,42406; 2,10767; 49,1467; 
3,41572; 2,11149; 49,1699; 
3,40739; 2,11528; 49,1928; 
3,39907; 2,11905; 49,2151; 
3,39076; 2,1228; 49,2371; 
3,38246; 2,12652; 49,2587; 
3,37417; 2,13022; 49,2798; 
3,36589; 2,1339; 49,3005; 
3,35762; 2,13756; 49,3208; 
3,34936; 2,14119; 49,3408; 
3,34111; 2,1448; 49,3603; 
3,33287; 2,14839; 49,3794; 
3,32464; 2,15196; 49,3982; 
3,31642; 2,1555; 49,4165; 
3,30821; 2,15902; 49,4345; 
3,30001; 2,16252; 49,4522; 
3,29182; 2,166; 49,4694; 
3,28365; 2,16945; 49,4863; 
3,27548; 2,17289; 49,5028; 
3,26732; 2,1763; 49,519; 
3,25917; 2,17969; 49,5349; 
3,25103; 2,18306; 49,5504; 
3,24291; 2,1864; 49,5655; 
3,23479; 2,18973; 49,5804; 
3,22668; 2,19303; 49,5948; 
3,21858; 2,19631; 49,609; 
3,2105; 2,19958; 49,6229; 
3,20242; 2,20282; 49,6364; 
3,19435; 2,20603; 49,6496; 
3,1863; 2,20923; 49,6625; 
3,17825; 2,21241; 49,6751; 
3,17022; 2,21557; 49,6873; 
3,16219; 2,2187; 49,6993; 
3,15417; 2,22182; 49,711; 
3,14617; 2,22491; 49,7224; 
3,13817; 2,22799; 49,7335; 
3,13019; 2,23104; 49,7443; 
3,12221; 2,23407; 49,7548; 
3,11425; 2,23709; 49,7651; 
3,10629; 2,24008; 49,775; 
3,09835; 2,24305; 49,7847; 
3,09041; 2,246; 49,7942; 
3,08249; 2,24894; 49,8033; 
3,07458; 2,25185; 49,8122; 
3,06667; 2,25474; 49,8208; 
3,05878; 2,25762; 49,8292; 
3,0509; 2,26047; 49,8373; 
3,04302; 2,2633; 49,8452; 
3,03516; 2,26612; 49,8528; 
3,02731; 2,26891; 49,8601; 
3,01946; 2,27169; 49,8672; 
3,01163; 2,27444; 49,8741; 
3,00381; 2,27718; 49,8807; 
2,996; 2,2799; 49,8871; 
2,98819; 2,2826; 49,8933; 
2,9804; 2,28527; 49,8992; 
2,97262; 2,28793; 49,9049; 
2,96485; 2,29058; 49,9103; 
2,95709; 2,2932; 49,9156; 
2,94934; 2,2958; 49,9206; 
2,94159; 2,29839; 49,9254; 
2,93386; 2,30095; 49,93; 
2,92614; 2,3035; 49,9343; 
2,91843; 2,30603; 49,9385; 
2,91073; 2,30854; 49,9424; 
2,90304; 2,31103; 49,9461; 
2,89536; 2,31351; 49,9496; 
2,88769; 2,31596; 49,9529; 
2,88003; 2,3184; 49,956; 
2,87238; 2,32082; 49,9589; 
2,86474; 2,32322; 49,9616; 
2,85711; 2,3256; 49,9641; 
2,8495; 2,32797; 49,9664; 
2,84189; 2,33032; 49,9686; 
2,83429; 2,33264; 49,9705; 
2,8267; 2,33496; 49,9722; 
2,81912; 2,33725; 49,9738; 
2,81155; 2,33953; 49,9751; 
2,804; 2,34179; 49,9763; 
2,79645; 2,34403; 49,9773; 
2,78891; 2,34625; 49,9781; 
2,78138; 2,34846; 49,9787; 
2,77387; 2,35065; 49,9792; 
2,76636; 2,35282; 49,9794; 
2,75886; 2,35497; 49,9795; 
2,75137; 2,35711; 49,9795; 
2,7439; 2,35923; 49,9792; 
2,73643; 2,36133; 49,9788; 
2,72898; 2,36342; 49,9782; 
2,72153; 2,36549; 49,9775; 
2,71409; 2,36754; 49,9766; 
2,70667; 2,36958; 49,9755; 
2,69925; 2,3716; 49,9742; 
2,69185; 2,3736; 49,9728; 
2,68445; 2,37558; 49,9713; 
2,67707; 2,37755; 49,9696; 
2,66969; 2,3795; 49,9677; 
2,66233; 2,38144; 49,9656; 
2,65497; 2,38336; 49,9635; 
2,64763; 2,38526; 49,9611; 
2,64029; 2,38715; 49,9586; 
2,63297; 2,38902; 49,956; 
2,62566; 2,39087; 49,9532; 
2,61835; 2,39271; 49,9503; 
2,61106; 2,39453; 49,9472; 
2,60378; 2,39634; 49,944; 
2,5965; 2,39813; 49,9406; 
2,58924; 2,39991; 49,9371; 
2,58199; 2,40166; 49,9334; 
2,57474; 2,40341; 49,9296; 
2,56751; 2,40513; 49,9257; 
2,56029; 2,40684; 49,9216; 
2,55308; 2,40854; 49,9174; 
2,54588; 2,41022; 49,9131; 
2,53868; 2,41188; 49,9086; 
2,5315; 2,41353; 49,904; 
2,52433; 2,41517; 49,8992; 
2,51717; 2,41678; 49,8944; 
2,51002; 2,41839; 49,8894; 
2,50288; 2,41997; 49,8842; 
2,49575; 2,42154; 49,879; 
2,48863; 2,4231; 49,8736; 
2,48152; 2,42464; 49,8681; 
2,47442; 2,42617; 49,8624; 
2,46733; 2,42768; 49,8566; 
2,46025; 2,42918; 49,8508; 
2,45318; 2,43066; 49,8447; 
2,44612; 2,43213; 49,8386; 
2,43907; 2,43358; 49,8323; 
2,43203; 2,43501; 49,826; 
2,425; 2,43644; 49,8195; 
2,41798; 2,43784; 49,8129; 
2,41097; 2,43924; 49,8061; 
2,40397; 2,44061; 49,7993; 
2,39699; 2,44198; 49,7923; 
2,39001; 2,44333; 49,7852; 
2,38304; 2,44466; 49,778; 
2,37608; 2,44598; 49,7707; 
2,36913; 2,44729; 49,7633; 
2,3622; 2,44858; 49,7558; 
2,35527; 2,44986; 49,7482; 
2,34835; 2,45112; 49,7404; 
2,34145; 2,45237; 49,7325; 
2,33455; 2,4536; 49,7246; 
2,32766; 2,45482; 49,7165; 
2,32079; 2,45603; 49,7083; 
2,31392; 2,45722; 49,7; 
2,30706; 2,4584; 49,6916; 
2,30022; 2,45957; 49,6831; 
2,29338; 2,46072; 49,6745; 
2,28656; 2,46186; 49,6658; 
2,27974; 2,46298; 49,657; 
2,27294; 2,46409; 49,6481; 
2,26614; 2,46518; 49,6391; 
2,25936; 2,46627; 49,63; 
2,25258; 2,46733; 49,6208; 
2,24582; 2,46839; 49,6115; 
2,23906; 2,46943; 49,602; 
2,23232; 2,47046; 49,5925; 
2,22558; 2,47147; 49,5829; 
2,21886; 2,47248; 49,5732; 
2,21215; 2,47346; 49,5634; 
2,20544; 2,47444; 49,5535; 
2,19875; 2,4754; 49,5435; 
2,19207; 2,47635; 49,5334; 
2,18539; 2,47728; 49,5233; 
2,17873; 2,47821; 49,513; 
2,17208; 2,47911; 49,5026; 
2,16544; 2,48001; 49,4922; 
2,1588; 2,48089; 49,4816; 
2,15218; 2,48176; 49,471; 
2,14557; 2,48262; 49,4602; 
2,13897; 2,48346; 49,4494; 
2,13238; 2,48429; 49,4385; 
2,1258; 2,48511; 49,4275; 
2,11922; 2,48592; 49,4164; 
2,11266; 2,48671; 49,4052; 
2,10611; 2,48749; 49,3939; 
2,09957; 2,48826; 49,3826; 
2,09304; 2,48902; 49,3711; 
2,08652; 2,48976; 49,3596; 
2,08001; 2,49049; 49,348; 
2,07351; 2,49121; 49,3363; 
2,06702; 2,49191; 49,3245; 
2,06054; 2,4926; 49,3126; 
2,05407; 2,49328; 49,3007; 
2,04761; 2,49395; 49,2886; 
2,04116; 2,49461; 49,2765; 
2,03472; 2,49525; 49,2643; 
2,02829; 2,49588; 49,252; 
2,02188; 2,4965; 49,2397; 
2,01547; 2,49711; 49,2272; 
2,00907; 2,49771; 49,2147; 
2,00268; 2,49829; 49,2021; 
1,9963; 2,49886; 49,1894; 
1,98994; 2,49942; 49,1766; 
1,98358; 2,49997; 49,1638; 
1,97723; 2,5005; 49,1508; 
1,97089; 2,50102; 49,1378; 
1,96457; 2,50154; 49,1247; 
1,95825; 2,50204; 49,1116; 
1,95194; 2,50252; 49,0983; 
1,94565; 2,503; 49,085; 
1,93936; 2,50347; 49,0716; 
1,93308; 2,50392; 49,0582; 
1,92682; 2,50436; 49,0446; 
1,92056; 2,50479; 49,031; 
1,91432; 2,50521; 49,0173; 
1,90808; 2,50562; 49,0035; 
1,90185; 2,50601; 48,9897; 
1,89564; 2,5064; 48,9757; 
1,88943; 2,50677; 48,9617; 
1,88324; 2,50713; 48,9477; 
1,87705; 2,50748; 48,9335; 
1,87088; 2,50782; 48,9193; 
1,86472; 2,50815; 48,905; 
1,85856; 2,50846; 48,8906; 
1,85242; 2,50877; 48,8762; 
1,84628; 2,50906; 48,8617; 
1,84016; 2,50935; 48,8471; 
1,83405; 2,50962; 48,8325; 
1,82794; 2,50988; 48,8177; 
1,82185; 2,51013; 48,803; 
1,81577; 2,51037; 48,7881; 
1,80969; 2,5106; 48,7732; 
1,80363; 2,51082; 48,7582; 
1,79758; 2,51102; 48,7431; 
1,79154; 2,51122; 48,7279; 
1,7855; 2,5114; 48,7127; 
1,77948; 2,51158; 48,6975; 
1,77347; 2,51174; 48,6821; 
1,76747; 2,51189; 48,6667; 
1,76148; 2,51204; 48,6512; 
1,7555; 2,51217; 48,6356; 
1,74953; 2,51229; 48,62; 
1,74356; 2,5124; 48,6043; 
1,73761; 2,5125; 48,5886; 
1,73167; 2,51259; 48,5728; 
1,72574; 2,51267; 48,5569; 
1,71982; 2,51274; 48,5409; 
1,71391; 2,51279; 48,5249; 
1,70801; 2,51284; 48,5088; 
1,70212; 2,51288; 48,4927; 
1,69624; 2,51291; 48,4764; 
1,69037; 2,51292; 48,4602; 
1,68452; 2,51293; 48,4438; 
1,67867; 2,51293; 48,4274; 
1,67283; 2,51292; 48,4109; 
1,667; 2,51289; 48,3944; 
1,66118; 2,51286; 48,3778; 
1,65537; 2,51281; 48,3611; 
1,64957; 2,51276; 48,3444; 
1,64379; 2,5127; 48,3276; 
1,63801; 2,51262; 48,3107; 
1,63224; 2,51254; 48,2938; 
1,62648; 2,51245; 48,2768; 
1,62074; 2,51234; 48,2597; 
1,615; 2,51223; 48,2426; 
1,60927; 2,51211; 48,2255; 
1,60355; 2,51198; 48,2082; 
1,59785; 2,51183; 48,1909; 
1,59215; 2,51168; 48,1736; 
1,58647; 2,51152; 48,1561; 
1,58079; 2,51135; 48,1386; 
1,57512; 2,51117; 48,1211; 
1,56947; 2,51098; 48,1035; 
1,56382; 2,51078; 48,0858; 
1,55819; 2,51057; 48,0681; 
1,55256; 2,51035; 48,0503; 
1,54695; 2,51012; 48,0324; 
1,54134; 2,50988; 48,0145; 
1,53575; 2,50963; 47,9966; 
1,53016; 2,50938; 47,9785; 
1,52459; 2,50911; 47,9604; 
1,51902; 2,50883; 47,9423; 
1,51347; 2,50855; 47,9241; 
1,50793; 2,50826; 47,9058; 
1,50239; 2,50795; 47,8875; 
1,49687; 2,50764; 47,8691; 
1,49136; 2,50732; 47,8506; 
1,48585; 2,50699; 47,8321; 
1,48036; 2,50665; 47,8135; 
1,47488; 2,5063; 47,7949; 
1,4694; 2,50594; 47,7762; 
1,46394; 2,50557; 47,7575; 
1,45849; 2,5052; 47,7387; 
1,45305; 2,50481; 47,7198; 
1,44761; 2,50442; 47,7009; 
1,44219; 2,50401; 47,6819; 
1,43678; 2,5036; 47,6629; 
1,43138; 2,50318; 47,6438; 
1,42599; 2,50275; 47,6246; 
1,42061; 2,50231; 47,6054; 
1,41524; 2,50187; 47,5861; 
1,40988; 2,50141; 47,5668; 
1,40453; 2,50095; 47,5474; 
1,39919; 2,50047; 47,528; 
1,39385; 2,49999; 47,5085; 
1,38853; 2,4995; 47,489; 
1,38322; 2,499; 47,4693; 
1,37793; 2,49849; 47,4497; 
1,37264; 2,49798; 47,4299; 
1,36736; 2,49745; 47,4102; 
1,36209; 2,49692; 47,3903; 
1,35683; 2,49638; 47,3704; 
1,35158; 2,49583; 47,3505; 
1,34634; 2,49527; 47,3305; 
1,34111; 2,4947; 47,3104; 
1,33589; 2,49413; 47,2903; 
1,33069; 2,49354; 47,2701; 
1,32549; 2,49295; 47,2499; 
1,3203; 2,49235; 47,2296; 
1,31512; 2,49174; 47,2093; 
1,30995; 2,49113; 47,1889; 
1,3048; 2,4905; 47,1684; 
1,29965; 2,48987; 47,1479; 
1,29451; 2,48923; 47,1274; 
1,28939; 2,48858; 47,1067; 
1,28427; 2,48792; 47,0861; 
1,27916; 2,48725; 47,0653; 
1,27407; 2,48658; 47,0445; 
1,26898; 2,4859; 47,0237; 
1,26391; 2,48521; 47,0028; 
1,25884; 2,48451; 46,9819; 
1,25378; 2,48381; 46,9609; 
1,24874; 2,48309; 46,9398; 
1,2437; 2,48237; 46,9187; 
1,23868; 2,48164; 46,8975; 
1,23366; 2,4809; 46,8763; 
1,22866; 2,48016; 46,855; 
1,22366; 2,47941; 46,8337; 
1,21868; 2,47865; 46,8123; 
1,21371; 2,47788; 46,7908; 
1,20874; 2,4771; 46,7694; 
1,20379; 2,47632; 46,7478; 
1,19884; 2,47553; 46,7262; 
1,19391; 2,47473; 46,7045; 
1,18899; 2,47392; 46,6828; 
1,18407; 2,47311; 46,6611; 
1,17917; 2,47228; 46,6392; 
1,17428; 2,47146; 46,6174; 
1,1694; 2,47062; 46,5954; 
1,16452; 2,46977; 46,5734; 
1,15966; 2,46892; 46,5514; 
1,15481; 2,46806; 46,5293; 
1,14997; 2,4672; 46,5072; 
1,14513; 2,46632; 46,485; 
1,14031; 2,46544; 46,4627; 
1,1355; 2,46455; 46,4404; 
1,1307; 2,46366; 46,4181; 
1,12591; 2,46275; 46,3956; 
1,12113; 2,46184; 46,3732; 
1,11636; 2,46092; 46,3507; 
1,1116; 2,46; 46,3281; 
1,10685; 2,45907; 46,3055; 
1,10211; 2,45813; 46,2828; 
1,09738; 2,45718; 46,26; 
1,09266; 2,45623; 46,2372; 
1,08795; 2,45526; 46,2144; 
1,08325; 2,4543; 46,1915; 
1,07856; 2,45332; 46,1686; 
1,07388; 2,45234; 46,1456; 
1,06921; 2,45135; 46,1225; 
1,06455; 2,45035; 46,0994; 
1,0599; 2,44935; 46,0762; 
1,05526; 2,44834; 46,053; 
1,05063; 2,44732; 46,0297; 
1,04602; 2,4463; 46,0064; 
1,04141; 2,44527; 45,9831; 
1,03681; 2,44423; 45,9596; 
1,03222; 2,44318; 45,9361; 
1,02765; 2,44213; 45,9126; 
1,02308; 2,44107; 45,889; 
